date,country_name,percentage_of_cases,variant_name
10/25/21,Norway,0,Omicron BQ 1
11/8/21,Norway,0,Omicron BQ 1
11/22/21,Norway,0,Omicron BQ 1
12/6/21,Norway,0,Omicron BQ 1
12/20/21,Norway,0,Omicron BQ 1
1/3/22,Norway,0,Omicron BQ 1
1/17/22,Norway,0,Omicron BQ 1
1/31/22,Norway,0,Omicron BQ 1
2/14/22,Norway,0,Omicron BQ 1
2/28/22,Norway,0,Omicron BQ 1
3/14/22,Norway,0,Omicron BQ 1
3/28/22,Norway,0,Omicron BQ 1
4/11/22,Norway,0,Omicron BQ 1
4/25/22,Norway,0,Omicron BQ 1
5/9/22,Norway,0,Omicron BQ 1
5/23/22,Norway,0,Omicron BQ 1
6/6/22,Norway,0,Omicron BQ 1
6/20/22,Norway,0,Omicron BQ 1
7/4/22,Norway,0,Omicron BQ 1
7/18/22,Norway,0,Omicron BQ 1
8/1/22,Norway,0,Omicron BQ 1
8/15/22,Norway,0,Omicron BQ 1
8/29/22,Norway,0,Omicron BQ 1
9/12/22,Norway,0,Omicron BQ 1
9/26/22,Norway,0.55,Omicron BQ 1
10/10/22,Norway,1.61,Omicron BQ 1
10/24/22,Norway,17.75,Omicron BQ 1
11/7/22,Norway,34.31,Omicron BQ 1
11/21/22,Norway,39.77,Omicron BQ 1
12/5/22,Norway,51.49,Omicron BQ 1
3/29/21,Pakistan,0,Omicron BQ 1
4/12/21,Pakistan,0,Omicron BQ 1
6/7/21,Pakistan,0,Omicron BQ 1
7/19/21,Pakistan,0,Omicron BQ 1
8/16/21,Pakistan,0,Omicron BQ 1
8/30/21,Pakistan,0,Omicron BQ 1
9/13/21,Pakistan,0,Omicron BQ 1
9/27/21,Pakistan,0,Omicron BQ 1
1/31/22,Pakistan,0,Omicron BQ 1
2/14/22,Pakistan,0,Omicron BQ 1
2/28/22,Pakistan,0,Omicron BQ 1
6/20/22,Pakistan,0,Omicron BQ 1
7/4/22,Pakistan,0,Omicron BQ 1
7/18/22,Pakistan,0,Omicron BQ 1
8/1/22,Pakistan,0,Omicron BQ 1
8/15/22,Pakistan,0,Omicron BQ 1
8/29/22,Pakistan,0,Omicron BQ 1
9/12/22,Pakistan,0,Omicron BQ 1
5/24/21,Panama,0,Omicron BQ 1
6/7/21,Panama,0,Omicron BQ 1
7/19/21,Panama,0,Omicron BQ 1
8/2/21,Panama,0,Omicron BQ 1
8/16/21,Panama,0,Omicron BQ 1
8/30/21,Panama,0,Omicron BQ 1
9/13/21,Panama,0,Omicron BQ 1
9/27/21,Panama,0,Omicron BQ 1
10/25/21,Panama,0,Omicron BQ 1
12/6/21,Panama,0,Omicron BQ 1
12/20/21,Panama,0,Omicron BQ 1
1/3/22,Panama,0,Omicron BQ 1
1/17/22,Panama,0,Omicron BQ 1
1/31/22,Panama,0,Omicron BQ 1
2/14/22,Panama,0,Omicron BQ 1
5/9/22,Panama,0,Omicron BQ 1
5/23/22,Panama,0,Omicron BQ 1
6/6/22,Panama,0,Omicron BQ 1
6/20/22,Panama,0,Omicron BQ 1
7/4/22,Panama,0,Omicron BQ 1
7/18/22,Panama,0,Omicron BQ 1
8/15/22,Panama,0,Omicron BQ 1
8/29/22,Panama,0,Omicron BQ 1
12/5/22,Panama,76.99,Omicron BQ 1
3/15/21,Papua New Guinea,0,Omicron BQ 1
3/29/21,Papua New Guinea,0,Omicron BQ 1
4/12/21,Papua New Guinea,0,Omicron BQ 1
5/10/21,Papua New Guinea,0,Omicron BQ 1
8/30/21,Papua New Guinea,0,Omicron BQ 1
9/13/21,Papua New Guinea,0,Omicron BQ 1
9/27/21,Papua New Guinea,0,Omicron BQ 1
10/11/21,Papua New Guinea,0,Omicron BQ 1
10/25/21,Papua New Guinea,0,Omicron BQ 1
2/14/22,Papua New Guinea,0,Omicron BQ 1
3/1/21,Paraguay,0,Omicron BQ 1
6/20/22,Paraguay,0,Omicron BQ 1
7/4/22,Paraguay,0,Omicron BQ 1
7/18/22,Paraguay,0,Omicron BQ 1
8/1/22,Paraguay,0,Omicron BQ 1
8/31/20,Peru,0,Omicron BQ 1
10/26/20,Peru,0,Omicron BQ 1
12/21/20,Peru,0,Omicron BQ 1
1/4/21,Peru,0,Omicron BQ 1
1/18/21,Peru,0,Omicron BQ 1
2/1/21,Peru,0,Omicron BQ 1
2/15/21,Peru,0,Omicron BQ 1
3/1/21,Peru,0,Omicron BQ 1
3/15/21,Peru,0,Omicron BQ 1
3/29/21,Peru,0,Omicron BQ 1
4/12/21,Peru,0,Omicron BQ 1
4/26/21,Peru,0,Omicron BQ 1
5/10/21,Peru,0,Omicron BQ 1
5/24/21,Peru,0,Omicron BQ 1
6/7/21,Peru,0,Omicron BQ 1
6/21/21,Peru,0,Omicron BQ 1
7/5/21,Peru,0,Omicron BQ 1
7/19/21,Peru,0,Omicron BQ 1
8/2/21,Peru,0,Omicron BQ 1
8/16/21,Peru,0,Omicron BQ 1
8/30/21,Peru,0,Omicron BQ 1
9/13/21,Peru,0,Omicron BQ 1
9/27/21,Peru,0,Omicron BQ 1
10/11/21,Peru,0,Omicron BQ 1
10/25/21,Peru,0,Omicron BQ 1
11/8/21,Peru,0,Omicron BQ 1
11/22/21,Peru,0,Omicron BQ 1
12/6/21,Peru,0,Omicron BQ 1
12/20/21,Peru,0,Omicron BQ 1
1/3/22,Peru,0,Omicron BQ 1
1/17/22,Peru,0,Omicron BQ 1
1/31/22,Peru,0,Omicron BQ 1
2/14/22,Peru,0,Omicron BQ 1
2/28/22,Peru,0,Omicron BQ 1
3/14/22,Peru,0,Omicron BQ 1
3/28/22,Peru,0,Omicron BQ 1
4/11/22,Peru,0,Omicron BQ 1
4/25/22,Peru,0,Omicron BQ 1
5/9/22,Peru,0,Omicron BQ 1
5/23/22,Peru,0,Omicron BQ 1
6/6/22,Peru,0,Omicron BQ 1
6/20/22,Peru,0,Omicron BQ 1
7/4/22,Peru,0,Omicron BQ 1
7/18/22,Peru,0,Omicron BQ 1
8/1/22,Peru,0,Omicron BQ 1
8/15/22,Peru,0,Omicron BQ 1
8/29/22,Peru,0,Omicron BQ 1
9/12/22,Peru,0,Omicron BQ 1
9/26/22,Peru,0,Omicron BQ 1
10/10/22,Peru,0,Omicron BQ 1
10/24/22,Peru,5.04,Omicron BQ 1
11/7/22,Peru,14.98,Omicron BQ 1
11/21/22,Peru,28.53,Omicron BQ 1
12/5/22,Peru,22.27,Omicron BQ 1
11/9/20,Philippines,0,Omicron BQ 1
11/23/20,Philippines,0,Omicron BQ 1
12/7/20,Philippines,0,Omicron BQ 1
12/21/20,Philippines,0,Omicron BQ 1
1/4/21,Philippines,0,Omicron BQ 1
1/18/21,Philippines,0,Omicron BQ 1
2/1/21,Philippines,0,Omicron BQ 1
2/15/21,Philippines,0,Omicron BQ 1
3/1/21,Philippines,0,Omicron BQ 1
3/15/21,Philippines,0,Omicron BQ 1
3/29/21,Philippines,0,Omicron BQ 1
4/12/21,Philippines,0,Omicron BQ 1
4/26/21,Philippines,0,Omicron BQ 1
5/10/21,Philippines,0,Omicron BQ 1
5/24/21,Philippines,0,Omicron BQ 1
6/7/21,Philippines,0,Omicron BQ 1
6/21/21,Philippines,0,Omicron BQ 1
7/5/21,Philippines,0,Omicron BQ 1
7/19/21,Philippines,0,Omicron BQ 1
8/2/21,Philippines,0,Omicron BQ 1
8/16/21,Philippines,0,Omicron BQ 1
8/30/21,Philippines,0,Omicron BQ 1
9/13/21,Philippines,0,Omicron BQ 1
1/3/22,Philippines,0,Omicron BQ 1
1/17/22,Philippines,0,Omicron BQ 1
1/31/22,Philippines,0,Omicron BQ 1
2/14/22,Philippines,0,Omicron BQ 1
2/28/22,Philippines,0,Omicron BQ 1
3/14/22,Philippines,0,Omicron BQ 1
6/6/22,Philippines,0,Omicron BQ 1
6/20/22,Philippines,0,Omicron BQ 1
7/4/22,Philippines,0,Omicron BQ 1
7/18/22,Philippines,0,Omicron BQ 1
8/1/22,Philippines,0,Omicron BQ 1
8/15/22,Philippines,0,Omicron BQ 1
8/29/22,Philippines,0,Omicron BQ 1
9/12/22,Philippines,0,Omicron BQ 1
9/26/22,Philippines,0,Omicron BQ 1
10/10/22,Philippines,0,Omicron BQ 1
10/24/22,Philippines,0,Omicron BQ 1
1/4/21,Poland,0,Omicron BQ 1
1/18/21,Poland,0,Omicron BQ 1
2/1/21,Poland,0,Omicron BQ 1
2/15/21,Poland,0,Omicron BQ 1
3/1/21,Poland,0,Omicron BQ 1
3/15/21,Poland,0,Omicron BQ 1
3/29/21,Poland,0,Omicron BQ 1
4/12/21,Poland,0,Omicron BQ 1
4/26/21,Poland,0,Omicron BQ 1
5/10/21,Poland,0,Omicron BQ 1
5/24/21,Poland,0,Omicron BQ 1
6/7/21,Poland,0,Omicron BQ 1
6/21/21,Poland,0,Omicron BQ 1
7/5/21,Poland,0,Omicron BQ 1
7/19/21,Poland,0,Omicron BQ 1
8/2/21,Poland,0,Omicron BQ 1
8/16/21,Poland,0,Omicron BQ 1
8/30/21,Poland,0,Omicron BQ 1
9/13/21,Poland,0,Omicron BQ 1
9/27/21,Poland,0,Omicron BQ 1
10/11/21,Poland,0,Omicron BQ 1
10/25/21,Poland,0,Omicron BQ 1
11/8/21,Poland,0,Omicron BQ 1
11/22/21,Poland,0,Omicron BQ 1
12/6/21,Poland,0,Omicron BQ 1
12/20/21,Poland,0,Omicron BQ 1
1/3/22,Poland,0,Omicron BQ 1
1/17/22,Poland,0,Omicron BQ 1
1/31/22,Poland,0,Omicron BQ 1
2/14/22,Poland,0,Omicron BQ 1
2/28/22,Poland,0,Omicron BQ 1
3/14/22,Poland,0,Omicron BQ 1
3/28/22,Poland,0,Omicron BQ 1
4/11/22,Poland,0,Omicron BQ 1
4/25/22,Poland,0,Omicron BQ 1
5/9/22,Poland,0,Omicron BQ 1
5/23/22,Poland,0,Omicron BQ 1
6/6/22,Poland,0,Omicron BQ 1
6/20/22,Poland,0,Omicron BQ 1
7/4/22,Poland,0,Omicron BQ 1
7/18/22,Poland,0,Omicron BQ 1
8/1/22,Poland,0,Omicron BQ 1
8/15/22,Poland,0,Omicron BQ 1
8/29/22,Poland,0,Omicron BQ 1
9/12/22,Poland,0,Omicron BQ 1
9/26/22,Poland,0,Omicron BQ 1
10/10/22,Poland,0.62,Omicron BQ 1
10/24/22,Poland,1.69,Omicron BQ 1
11/7/22,Poland,1.23,Omicron BQ 1
12/19/22,Poland,24.81,Omicron BQ 1
11/23/20,Portugal,0,Omicron BQ 1
1/4/21,Portugal,0,Omicron BQ 1
1/18/21,Portugal,0,Omicron BQ 1
2/1/21,Portugal,0,Omicron BQ 1
2/15/21,Portugal,0,Omicron BQ 1
3/15/21,Portugal,0,Omicron BQ 1
4/12/21,Portugal,0,Omicron BQ 1
4/26/21,Portugal,0,Omicron BQ 1
5/10/21,Portugal,0,Omicron BQ 1
5/24/21,Portugal,0,Omicron BQ 1
6/7/21,Portugal,0,Omicron BQ 1
6/21/21,Portugal,0,Omicron BQ 1
7/5/21,Portugal,0,Omicron BQ 1
7/19/21,Portugal,0,Omicron BQ 1
8/2/21,Portugal,0,Omicron BQ 1
8/16/21,Portugal,0,Omicron BQ 1
8/30/21,Portugal,0,Omicron BQ 1
9/13/21,Portugal,0,Omicron BQ 1
9/27/21,Portugal,0,Omicron BQ 1
10/11/21,Portugal,0,Omicron BQ 1
10/25/21,Portugal,0,Omicron BQ 1
11/8/21,Portugal,0,Omicron BQ 1
11/22/21,Portugal,0,Omicron BQ 1
12/6/21,Portugal,0,Omicron BQ 1
12/20/21,Portugal,0,Omicron BQ 1
1/3/22,Portugal,0,Omicron BQ 1
1/17/22,Portugal,0,Omicron BQ 1
1/31/22,Portugal,0,Omicron BQ 1
2/14/22,Portugal,0,Omicron BQ 1
2/28/22,Portugal,0,Omicron BQ 1
3/14/22,Portugal,0,Omicron BQ 1
3/28/22,Portugal,0,Omicron BQ 1
4/11/22,Portugal,0,Omicron BQ 1
4/25/22,Portugal,0,Omicron BQ 1
5/9/22,Portugal,0,Omicron BQ 1
5/23/22,Portugal,0,Omicron BQ 1
6/6/22,Portugal,0,Omicron BQ 1
6/20/22,Portugal,0,Omicron BQ 1
7/4/22,Portugal,0,Omicron BQ 1
7/18/22,Portugal,0,Omicron BQ 1
8/1/22,Portugal,0,Omicron BQ 1
8/15/22,Portugal,0,Omicron BQ 1
8/29/22,Portugal,0,Omicron BQ 1
9/12/22,Portugal,0.93,Omicron BQ 1
9/26/22,Portugal,1.61,Omicron BQ 1
10/10/22,Portugal,10.78,Omicron BQ 1
10/24/22,Portugal,33.33,Omicron BQ 1
11/7/22,Portugal,54.13,Omicron BQ 1
11/21/22,Portugal,70.34,Omicron BQ 1
12/5/22,Portugal,73.32,Omicron BQ 1
5/11/20,Qatar,0,Omicron BQ 1
6/8/20,Qatar,0,Omicron BQ 1
6/22/20,Qatar,0,Omicron BQ 1
3/1/21,Qatar,0,Omicron BQ 1
3/29/21,Qatar,0,Omicron BQ 1
4/26/21,Qatar,0,Omicron BQ 1
5/10/21,Qatar,0,Omicron BQ 1
8/16/21,Qatar,0,Omicron BQ 1
8/30/21,Qatar,0,Omicron BQ 1
9/13/21,Qatar,0,Omicron BQ 1
9/27/21,Qatar,0,Omicron BQ 1
1/17/22,Qatar,0,Omicron BQ 1
8/1/22,Qatar,0,Omicron BQ 1
8/15/22,Qatar,0,Omicron BQ 1
9/12/22,Qatar,0.8,Omicron BQ 1
9/26/22,Qatar,0,Omicron BQ 1
10/10/22,Qatar,1.36,Omicron BQ 1
11/23/20,Romania,0,Omicron BQ 1
12/7/20,Romania,0,Omicron BQ 1
1/18/21,Romania,0,Omicron BQ 1
2/1/21,Romania,0,Omicron BQ 1
2/15/21,Romania,0,Omicron BQ 1
3/1/21,Romania,0,Omicron BQ 1
3/15/21,Romania,0,Omicron BQ 1
3/29/21,Romania,0,Omicron BQ 1
4/12/21,Romania,0,Omicron BQ 1
4/26/21,Romania,0,Omicron BQ 1
5/10/21,Romania,0,Omicron BQ 1
5/24/21,Romania,0,Omicron BQ 1
6/7/21,Romania,0,Omicron BQ 1
6/21/21,Romania,0,Omicron BQ 1
8/2/21,Romania,0,Omicron BQ 1
8/16/21,Romania,0,Omicron BQ 1
8/30/21,Romania,0,Omicron BQ 1
9/13/21,Romania,0,Omicron BQ 1
9/27/21,Romania,0,Omicron BQ 1
10/11/21,Romania,0,Omicron BQ 1
10/25/21,Romania,0,Omicron BQ 1
11/8/21,Romania,0,Omicron BQ 1
11/22/21,Romania,0,Omicron BQ 1
12/6/21,Romania,0,Omicron BQ 1
12/20/21,Romania,0,Omicron BQ 1
1/3/22,Romania,0,Omicron BQ 1
1/17/22,Romania,0,Omicron BQ 1
1/31/22,Romania,0,Omicron BQ 1
2/14/22,Romania,0,Omicron BQ 1
2/28/22,Romania,0,Omicron BQ 1
3/14/22,Romania,0,Omicron BQ 1
3/28/22,Romania,0,Omicron BQ 1
4/11/22,Romania,0,Omicron BQ 1
4/25/22,Romania,0,Omicron BQ 1
5/9/22,Romania,0,Omicron BQ 1
5/23/22,Romania,0,Omicron BQ 1
6/6/22,Romania,0,Omicron BQ 1
6/20/22,Romania,0,Omicron BQ 1
7/4/22,Romania,0,Omicron BQ 1
7/18/22,Romania,0.24,Omicron BQ 1
8/1/22,Romania,0,Omicron BQ 1
8/15/22,Romania,0,Omicron BQ 1
8/29/22,Romania,0,Omicron BQ 1
9/12/22,Romania,0,Omicron BQ 1
9/26/22,Romania,0.67,Omicron BQ 1
10/10/22,Romania,2.16,Omicron BQ 1
10/24/22,Romania,3.36,Omicron BQ 1
5/25/20,Russia,0,Omicron BQ 1
6/8/20,Russia,0,Omicron BQ 1
6/22/20,Russia,0,Omicron BQ 1
8/17/20,Russia,0,Omicron BQ 1
8/31/20,Russia,0,Omicron BQ 1
9/14/20,Russia,0,Omicron BQ 1
9/28/20,Russia,0,Omicron BQ 1
10/12/20,Russia,0,Omicron BQ 1
10/26/20,Russia,0,Omicron BQ 1
11/9/20,Russia,0,Omicron BQ 1
11/23/20,Russia,0,Omicron BQ 1
12/7/20,Russia,0,Omicron BQ 1
12/21/20,Russia,0,Omicron BQ 1
1/4/21,Russia,0,Omicron BQ 1
2/15/21,Russia,0,Omicron BQ 1
3/1/21,Russia,0,Omicron BQ 1
3/15/21,Russia,0,Omicron BQ 1
3/29/21,Russia,0,Omicron BQ 1
4/12/21,Russia,0,Omicron BQ 1
4/26/21,Russia,0,Omicron BQ 1
5/10/21,Russia,0,Omicron BQ 1
5/24/21,Russia,0,Omicron BQ 1
6/7/21,Russia,0,Omicron BQ 1
6/21/21,Russia,0,Omicron BQ 1
7/5/21,Russia,0,Omicron BQ 1
7/19/21,Russia,0,Omicron BQ 1
8/2/21,Russia,0,Omicron BQ 1
8/16/21,Russia,0,Omicron BQ 1
8/30/21,Russia,0,Omicron BQ 1
9/13/21,Russia,0,Omicron BQ 1
9/27/21,Russia,0,Omicron BQ 1
10/11/21,Russia,0,Omicron BQ 1
10/25/21,Russia,0,Omicron BQ 1
11/8/21,Russia,0,Omicron BQ 1
11/22/21,Russia,0,Omicron BQ 1
12/6/21,Russia,0,Omicron BQ 1
12/20/21,Russia,0,Omicron BQ 1
1/3/22,Russia,0,Omicron BQ 1
1/17/22,Russia,0,Omicron BQ 1
1/31/22,Russia,0,Omicron BQ 1
2/14/22,Russia,0,Omicron BQ 1
2/28/22,Russia,0,Omicron BQ 1
3/14/22,Russia,0,Omicron BQ 1
3/28/22,Russia,0,Omicron BQ 1
4/11/22,Russia,0,Omicron BQ 1
4/25/22,Russia,0,Omicron BQ 1
5/9/22,Russia,0,Omicron BQ 1
5/23/22,Russia,0,Omicron BQ 1
6/6/22,Russia,0,Omicron BQ 1
6/20/22,Russia,0,Omicron BQ 1
7/4/22,Russia,0,Omicron BQ 1
7/18/22,Russia,0,Omicron BQ 1
8/1/22,Russia,0,Omicron BQ 1
8/15/22,Russia,0,Omicron BQ 1
8/29/22,Russia,0,Omicron BQ 1
9/12/22,Russia,0,Omicron BQ 1
9/26/22,Russia,0.03,Omicron BQ 1
10/10/22,Russia,0,Omicron BQ 1
10/24/22,Russia,0.6,Omicron BQ 1
11/7/22,Russia,0.73,Omicron BQ 1
11/21/22,Russia,2.63,Omicron BQ 1
12/5/22,Russia,3.82,Omicron BQ 1
6/22/20,Saudi Arabia,0,Omicron BQ 1
7/6/20,Saudi Arabia,0,Omicron BQ 1
6/22/20,Senegal,0,Omicron BQ 1
1/4/21,Senegal,0,Omicron BQ 1
1/18/21,Senegal,0,Omicron BQ 1
3/15/21,Senegal,0,Omicron BQ 1
4/26/21,Senegal,0,Omicron BQ 1
7/5/21,Senegal,0,Omicron BQ 1
7/19/21,Senegal,0,Omicron BQ 1
8/2/21,Senegal,0,Omicron BQ 1
8/16/21,Senegal,0,Omicron BQ 1
1/3/22,Senegal,0,Omicron BQ 1
1/17/22,Senegal,0,Omicron BQ 1
5/9/22,Serbia,0,Omicron BQ 1
5/23/22,Serbia,0,Omicron BQ 1
6/20/22,Serbia,0,Omicron BQ 1
7/18/22,Serbia,0,Omicron BQ 1
1/3/22,Seychelles,0,Omicron BQ 1
1/17/22,Seychelles,0,Omicron BQ 1
5/11/20,Singapore,0,Omicron BQ 1
4/12/21,Singapore,0,Omicron BQ 1
4/26/21,Singapore,0,Omicron BQ 1
5/10/21,Singapore,0,Omicron BQ 1
5/24/21,Singapore,0,Omicron BQ 1
6/7/21,Singapore,0,Omicron BQ 1
6/21/21,Singapore,0,Omicron BQ 1
7/5/21,Singapore,0,Omicron BQ 1
7/19/21,Singapore,0,Omicron BQ 1
8/2/21,Singapore,0,Omicron BQ 1
8/16/21,Singapore,0,Omicron BQ 1
8/30/21,Singapore,0,Omicron BQ 1
9/13/21,Singapore,0,Omicron BQ 1
9/27/21,Singapore,0,Omicron BQ 1
10/11/21,Singapore,0,Omicron BQ 1
10/25/21,Singapore,0,Omicron BQ 1
11/8/21,Singapore,0,Omicron BQ 1
11/22/21,Singapore,0,Omicron BQ 1
12/6/21,Singapore,0,Omicron BQ 1
12/20/21,Singapore,0,Omicron BQ 1
1/3/22,Singapore,0,Omicron BQ 1
1/17/22,Singapore,0,Omicron BQ 1
1/31/22,Singapore,0,Omicron BQ 1
2/14/22,Singapore,0,Omicron BQ 1
2/28/22,Singapore,0,Omicron BQ 1
3/14/22,Singapore,0,Omicron BQ 1
3/28/22,Singapore,0,Omicron BQ 1
4/11/22,Singapore,0,Omicron BQ 1
4/25/22,Singapore,0,Omicron BQ 1
5/9/22,Singapore,0,Omicron BQ 1
5/23/22,Singapore,0,Omicron BQ 1
6/6/22,Singapore,0,Omicron BQ 1
6/20/22,Singapore,0,Omicron BQ 1
7/4/22,Singapore,0,Omicron BQ 1
7/18/22,Singapore,0,Omicron BQ 1
8/1/22,Singapore,0,Omicron BQ 1
8/15/22,Singapore,0,Omicron BQ 1
8/29/22,Singapore,0,Omicron BQ 1
9/12/22,Singapore,0,Omicron BQ 1
9/26/22,Singapore,0,Omicron BQ 1
10/10/22,Singapore,0.4,Omicron BQ 1
10/24/22,Singapore,2.62,Omicron BQ 1
11/7/22,Singapore,11.79,Omicron BQ 1
11/21/22,Singapore,21.12,Omicron BQ 1
12/5/22,Singapore,27.64,Omicron BQ 1
12/19/22,Singapore,29.82,Omicron BQ 1
8/2/21,Sint Maarten (Dutch part),0,Omicron BQ 1
8/30/21,Sint Maarten (Dutch part),0,Omicron BQ 1
9/13/21,Sint Maarten (Dutch part),0,Omicron BQ 1
9/27/21,Sint Maarten (Dutch part),0,Omicron BQ 1
1/3/22,Sint Maarten (Dutch part),0,Omicron BQ 1
1/4/21,Slovakia,0,Omicron BQ 1
2/15/21,Slovakia,0,Omicron BQ 1
3/1/21,Slovakia,0,Omicron BQ 1
3/15/21,Slovakia,0,Omicron BQ 1
3/29/21,Slovakia,0,Omicron BQ 1
4/12/21,Slovakia,0,Omicron BQ 1
4/26/21,Slovakia,0,Omicron BQ 1
5/10/21,Slovakia,0,Omicron BQ 1
5/24/21,Slovakia,0,Omicron BQ 1
6/7/21,Slovakia,0,Omicron BQ 1
6/21/21,Slovakia,0,Omicron BQ 1
7/5/21,Slovakia,0,Omicron BQ 1
7/19/21,Slovakia,0,Omicron BQ 1
8/2/21,Slovakia,0,Omicron BQ 1
8/16/21,Slovakia,0,Omicron BQ 1
8/30/21,Slovakia,0,Omicron BQ 1
9/13/21,Slovakia,0,Omicron BQ 1
9/27/21,Slovakia,0,Omicron BQ 1
10/11/21,Slovakia,0,Omicron BQ 1
10/25/21,Slovakia,0,Omicron BQ 1
11/8/21,Slovakia,0,Omicron BQ 1
11/22/21,Slovakia,0,Omicron BQ 1
12/6/21,Slovakia,0,Omicron BQ 1
12/20/21,Slovakia,0,Omicron BQ 1
1/3/22,Slovakia,0,Omicron BQ 1
1/17/22,Slovakia,0,Omicron BQ 1
1/31/22,Slovakia,0,Omicron BQ 1
2/14/22,Slovakia,0,Omicron BQ 1
2/28/22,Slovakia,0,Omicron BQ 1
3/14/22,Slovakia,0,Omicron BQ 1
3/28/22,Slovakia,0,Omicron BQ 1
4/11/22,Slovakia,0,Omicron BQ 1
4/25/22,Slovakia,0,Omicron BQ 1
5/9/22,Slovakia,0,Omicron BQ 1
5/23/22,Slovakia,0,Omicron BQ 1
6/6/22,Slovakia,0,Omicron BQ 1
6/20/22,Slovakia,0,Omicron BQ 1
7/4/22,Slovakia,0,Omicron BQ 1
7/18/22,Slovakia,0,Omicron BQ 1
8/1/22,Slovakia,0,Omicron BQ 1
8/15/22,Slovakia,0,Omicron BQ 1
8/29/22,Slovakia,0,Omicron BQ 1
9/12/22,Slovakia,0.48,Omicron BQ 1
9/26/22,Slovakia,0.43,Omicron BQ 1
10/10/22,Slovakia,0.43,Omicron BQ 1
10/24/22,Slovakia,2.45,Omicron BQ 1
11/7/22,Slovakia,5.53,Omicron BQ 1
9/14/20,Slovenia,0,Omicron BQ 1
9/28/20,Slovenia,0,Omicron BQ 1
10/12/20,Slovenia,0,Omicron BQ 1
10/26/20,Slovenia,0,Omicron BQ 1
11/9/20,Slovenia,0,Omicron BQ 1
11/23/20,Slovenia,0,Omicron BQ 1
12/7/20,Slovenia,0,Omicron BQ 1
12/21/20,Slovenia,0,Omicron BQ 1
1/4/21,Slovenia,0,Omicron BQ 1
1/18/21,Slovenia,0,Omicron BQ 1
2/1/21,Slovenia,0,Omicron BQ 1
2/15/21,Slovenia,0,Omicron BQ 1
3/1/21,Slovenia,0,Omicron BQ 1
3/15/21,Slovenia,0,Omicron BQ 1
3/29/21,Slovenia,0,Omicron BQ 1
4/12/21,Slovenia,0,Omicron BQ 1
4/26/21,Slovenia,0,Omicron BQ 1
5/10/21,Slovenia,0,Omicron BQ 1
5/24/21,Slovenia,0,Omicron BQ 1
6/7/21,Slovenia,0,Omicron BQ 1
6/21/21,Slovenia,0,Omicron BQ 1
7/5/21,Slovenia,0,Omicron BQ 1
7/19/21,Slovenia,0,Omicron BQ 1
8/2/21,Slovenia,0,Omicron BQ 1
8/16/21,Slovenia,0,Omicron BQ 1
8/30/21,Slovenia,0,Omicron BQ 1
9/13/21,Slovenia,0,Omicron BQ 1
9/27/21,Slovenia,0,Omicron BQ 1
10/11/21,Slovenia,0,Omicron BQ 1
10/25/21,Slovenia,0,Omicron BQ 1
11/8/21,Slovenia,0,Omicron BQ 1
11/22/21,Slovenia,0,Omicron BQ 1
12/6/21,Slovenia,0,Omicron BQ 1
12/20/21,Slovenia,0,Omicron BQ 1
1/3/22,Slovenia,0,Omicron BQ 1
1/17/22,Slovenia,0,Omicron BQ 1
1/31/22,Slovenia,0,Omicron BQ 1
2/14/22,Slovenia,0,Omicron BQ 1
2/28/22,Slovenia,0,Omicron BQ 1
3/14/22,Slovenia,0,Omicron BQ 1
3/28/22,Slovenia,0,Omicron BQ 1
4/11/22,Slovenia,0,Omicron BQ 1
4/25/22,Slovenia,0,Omicron BQ 1
5/9/22,Slovenia,0,Omicron BQ 1
5/23/22,Slovenia,0,Omicron BQ 1
6/6/22,Slovenia,0,Omicron BQ 1
6/20/22,Slovenia,0,Omicron BQ 1
7/4/22,Slovenia,0,Omicron BQ 1
7/18/22,Slovenia,0,Omicron BQ 1
8/1/22,Slovenia,0,Omicron BQ 1
8/15/22,Slovenia,0,Omicron BQ 1
8/29/22,Slovenia,0,Omicron BQ 1
9/12/22,Slovenia,0.43,Omicron BQ 1
9/26/22,Slovenia,0,Omicron BQ 1
10/10/22,Slovenia,0.09,Omicron BQ 1
10/24/22,Slovenia,2.58,Omicron BQ 1
11/7/22,Slovenia,10.8,Omicron BQ 1
11/21/22,Slovenia,12.92,Omicron BQ 1
12/5/22,Slovenia,35.06,Omicron BQ 1
12/19/22,Slovenia,47.94,Omicron BQ 1
5/11/20,South Africa,0,Omicron BQ 1
6/22/20,South Africa,0,Omicron BQ 1
7/6/20,South Africa,0,Omicron BQ 1
7/20/20,South Africa,0,Omicron BQ 1
8/3/20,South Africa,0,Omicron BQ 1
8/17/20,South Africa,0,Omicron BQ 1
8/31/20,South Africa,0,Omicron BQ 1
9/14/20,South Africa,0,Omicron BQ 1
9/28/20,South Africa,0,Omicron BQ 1
10/12/20,South Africa,0,Omicron BQ 1
10/26/20,South Africa,0,Omicron BQ 1
11/9/20,South Africa,0,Omicron BQ 1
11/23/20,South Africa,0,Omicron BQ 1
12/7/20,South Africa,0,Omicron BQ 1
12/21/20,South Africa,0,Omicron BQ 1
1/4/21,South Africa,0,Omicron BQ 1
1/18/21,South Africa,0,Omicron BQ 1
2/1/21,South Africa,0,Omicron BQ 1
2/15/21,South Africa,0,Omicron BQ 1
3/1/21,South Africa,0,Omicron BQ 1
3/15/21,South Africa,0,Omicron BQ 1
